sr_no,gender,category,grade_10,grade_12,graduation_score,graduation_type,admission_test_score,work_exp_months,shortlist_uni_1,admit_uni_1,shortlist_uni_2,admit_uni_2,shortlist_uni_3,admit_uni_3,shortlist_uni_4,admit_uni_4,shortlist_uni_5,admit_uni_5,shortlist_uni_6,admit_uni_6
3525,Male,SC,96.7,88.8,85.0,Engineer,99.95,0,1,0,1,0,1,0,0,0,0,0,0,0
3526,Male,General,82.3,83.0,69.1,Engineer,93.62,24,0,0,0,0,0,0,0,0,0,0,1,0
3527,Male,General,95.2,90.9,89.3,Engineer,98.55,6,0,0,0,0,0,0,0,0,0,0,0,0
3528,Male,NC_OBC,72.2,67.8,65.0,Engineer,91.21,12,0,0,0,0,0,0,0,0,0,0,0,0
3529,Female,NC_OBC,95.0,97.5,83.3,Engineer,88.24,4,0,0,1,0,0,0,0,0,1,0,0,0
3530,Male,General,86.3,86.3,69.3,Engineer,97.43,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,Male,NC_OBC,91.2,77.8,79.3,Engineer,91.33,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,Male,EWS,93.1,67.4,60.1,Non-Engineer,87.49,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,Male,General,95.0,99.0,86.5,Non-Engineer,99.79,0,1,1,0,0,0,0,0,0,0,0,0,0
3534,Female,NC_OBC,95.0,96.4,83.6,Engineer,91.23,19,0,0,0,0,0,0,1,0,1,0,1,0
3535,Male,General,87.4,89.6,70.0,Non-Engineer,98.44,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,Male,General,77.9,79.7,67.2,Engineer,96.33,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,Female,General,93.5,92.0,90.0,Engineer,94,10,0,0,0,0,0,0,0,0,0,0,0,0
3538,Female,NC_OBC,91.6,85.7,80.6,Engineer,77.92,28,0,0,0,0,0,0,0,0,0,0,0,0
3539,Male,General,87.1,92.4,80.9,Non-Engineer,96.63,0,0,0,0,0,0,0,0,0,1,0,0,0
3540,Female,SC,93.1,82.2,82.6,Engineer,80,24,0,0,0,0,0,0,1,0,1,0,1,1
3541,Female,General,95.0,96.6,80.0,Non-Engineer,99.01,0,0,0,1,1,1,1,0,0,1,0,1,0
3542,Male,General,95.0,85.2,73.5,Engineer,96.95,9,0,0,0,0,0,0,0,0,0,0,0,0
3543,Female,ST,87.8,77.0,74.3,Engineer,89.82,0,0,0,0,0,0,0,0,0,1,0,1,0
3544,Male,NC_OBC,71.4,52.6,62.5,Engineer,79.57,38,0,0,0,0,0,0,0,0,0,0,0,0
3545,Female,General,93.1,72.2,66.4,Non-Engineer,98.74,0,0,0,0,0,0,0,0,0,1,0,1,0
3546,Male,General,96.0,88.4,72.1,Engineer,85.14,12,0,0,0,0,0,0,0,0,0,0,0,0
3547,Female,General,94.3,81.5,96.3,Non-Engineer,88.92,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Male,NC_OBC,81.5,84.9,66.6,Engineer,95.72,42,0,0,0,0,0,0,0,0,0,0,1,0
3549,Female,NC_OBC,95.0,92.5,82.9,Engineer,94.7,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,Male,SC,76.0,57.0,56.8,Engineer,74.29,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,Male,General,91.2,87.4,79.0,Non-Engineer,98.06,10,1,0,0,0,0,0,0,0,1,0,0,0
3552,Male,General,95.0,96.2,80.7,Engineer,99.77,0,0,0,0,0,0,0,0,0,1,0,1,0
3553,Male,General,93.1,93.0,72.0,Engineer,99.99,27,1,0,1,1,1,1,1,0,1,0,1,0
3554,Male,General,89.3,92.6,78.8,Engineer,99.48,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,Female,General,91.2,75.2,84.2,Non-Engineer,90.92,0,0,0,0,0,0,0,0,0,1,0,0,0
3556,Male,General,79.0,76.6,81.4,Engineer,94.28,17,0,0,0,0,0,0,0,0,0,0,0,0
3557,Male,General,94.2,95.5,65.4,Engineer,96.06,13,0,0,0,0,0,0,0,0,0,0,1,0
3558,Male,NC_OBC,95.0,89.8,86.9,Engineer,91.07,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,Female,General,95.0,90.8,85.4,Engineer,99.3,24,0,0,1,0,1,1,0,0,0,0,0,0
3560,Male,General,90.3,96.5,72.2,Engineer,94.12,23,0,0,0,0,0,0,0,0,0,0,0,0
3561,Female,NC_OBC,100.0,85.4,81.0,Non-Engineer,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,Male,General,95.0,93.4,91.6,Engineer,99.74,24,1,1,1,1,1,1,0,0,1,0,1,0
3563,Female,General,94.1,95.2,80.6,Engineer,98.88,0,0,0,0,0,0,0,0,0,1,1,1,0
3564,Female,NC_OBC,91.1,86.6,80.3,Engineer,87.25,13,0,0,0,0,0,0,0,0,1,0,0,0
3565,Female,NC_OBC,90.8,96.5,94.3,Engineer,84.02,28,0,0,0,0,0,0,0,0,0,0,0,0
3566,Male,EWS,84.0,76.6,61.0,Engineer,97.6,0,0,0,0,0,0,0,0,0,0,0,1,0
3567,Male,General,86.0,80.0,66.5,Engineer,93.54,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,Female,EWS,87.0,89.0,86.0,Non-Engineer,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,Male,General,90.2,87.8,73.1,Engineer,98.95,9,0,0,0,0,0,0,0,0,0,0,0,0
3570,Male,NC_OBC,95.0,89.4,74.9,Engineer,87.76,3,0,0,0,0,0,0,0,0,0,0,0,0
3571,Male,General,90.3,85.3,83.9,Engineer,98.66,27,0,0,0,0,0,0,0,0,0,0,0,0
3572,Male,NC_OBC,85.1,76.0,60.2,Engineer,89.91,24,0,0,0,0,0,0,0,0,0,0,0,0
3573,Male,General,95.0,94.0,77.5,Engineer,99.55,0,0,0,0,0,0,0,1,1,0,0,0,0
3574,Male,General,95.5,97.3,93.5,Engineer,99.73,19,1,0,1,0,1,1,1,1,1,1,1,1
3575,Male,General,97.0,96.0,82.8,Engineer,99.92,17,1,1,1,1,0,0,1,0,1,0,1,1
3576,Male,NC_OBC,90.3,78.2,52.0,Engineer,82.66,3,0,0,0,0,0,0,0,0,0,0,0,0
3577,Male,General,91.5,95.2,81.4,Engineer,96.84,0,0,0,0,0,0,0,0,0,0,0,1,0
3578,Male,General,76.0,81.0,81.3,Engineer,95.03,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,Male,General,89.3,94.5,92.1,Engineer,98.06,10,0,0,0,0,0,0,0,0,0,0,0,0
3580,Female,General,94.0,92.0,74.5,Engineer,95.9,11,0,0,0,0,0,0,1,0,0,0,0,0
3581,Male,General,95.0,90.0,66.7,Engineer,92.99,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,Male,NC_OBC,98.2,96.0,91.7,Engineer,89.65,0,0,0,0,0,0,0,1,0,0,0,0,0
3583,Male,NC_OBC,87.4,68.2,69.7,Engineer,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,Female,NC_OBC,89.6,80.3,72.4,Engineer,83.69,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,Male,NC_OBC,95.0,94.8,71.3,Engineer,91.66,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,Female,General,96.7,98.2,84.5,Non-Engineer,95.82,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,Female,General,96.2,96.8,91.8,Engineer,78.28,30,0,0,0,0,0,0,0,0,0,0,0,0
3588,Female,General,86.2,85.9,79.0,Non-Engineer,95.63,25,0,0,0,0,0,0,0,0,0,0,1,0
3589,Male,General,85.5,75.0,75.1,Non-Engineer,95.41,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,Male,NC_OBC,89.7,96.2,90.1,Non-Engineer,92.62,5,0,0,0,0,0,0,0,0,0,0,0,0
3591,Female,General,94.0,91.3,67.9,Non-Engineer,95.44,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,Female,NC_OBC,84.8,82.0,83.8,Non-Engineer,82.22,0,0,0,0,0,0,0,1,0,0,0,0,0
3593,Male,General,95.0,95.4,87.6,Engineer,97.8,15,0,0,0,0,0,0,1,0,0,0,0,0
3594,Male,General,92.7,77.4,80.2,Engineer,92.96,10,0,0,0,0,0,0,0,0,0,0,0,0
3595,Male,General,95.0,94.0,72.6,Engineer,94.27,4,0,0,0,0,0,0,0,0,0,0,0,0
3596,Female,NC_OBC,94.8,95.6,94.6,Engineer,81.24,0,0,0,1,0,0,0,1,1,1,0,0,0
3597,Male,General,95.0,93.6,74.0,Engineer,87.69,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,Male,NC_OBC,89.3,67.0,60.3,Non-Engineer,57.59,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,Female,General,90.2,90.9,81.9,Non-Engineer,99.52,0,0,0,0,0,1,1,1,1,1,1,1,1
3600,Male,EWS,93.4,87.0,85.0,Non-Engineer,92.81,0,0,0,0,0,0,0,0,0,1,0,0,0
3601,Male,General,95.0,87.4,70.3,Non-Engineer,98.89,0,0,0,0,0,1,1,0,0,0,0,1,1
3602,Male,General,93.1,82.8,82.9,Engineer,93.24,3,0,0,0,0,0,0,0,0,0,0,0,0
3603,Male,General,95.0,88.4,86.1,Engineer,95.65,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,Male,NC_OBC,88.7,95.4,78.8,Non-Engineer,92.66,0,0,0,0,0,0,0,1,0,1,0,1,1
3605,Female,General,95.0,91.6,87.7,Engineer,95.68,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,Male,General,93.3,93.5,70.2,Engineer,87.99,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,Female,General,85.5,85.4,65.8,Non-Engineer,90.72,14,0,0,0,0,0,0,0,0,0,0,0,0
3608,Male,General,93.3,89.2,65.4,Engineer,99.68,0,0,0,0,0,1,0,0,0,0,0,0,0
3609,Male,NC_OBC,93.0,87.3,80.1,Non-Engineer,98.84,6,0,0,0,0,1,1,1,0,1,0,1,0
3610,Male,General,95.0,88.0,88.8,Engineer,98.67,48,0,0,1,0,0,0,0,0,0,0,0,0
3611,Male,General,93.1,81.0,79.0,Non-Engineer,94.53,4,0,0,0,0,0,0,0,0,0,0,0,0
3612,Male,NC_OBC,87.6,81.7,76.3,Engineer,90.55,45,0,0,0,0,0,0,0,0,0,0,1,1
3613,Female,EWS,95.0,95.2,83.8,Non-Engineer,93.49,2,0,0,0,0,0,0,0,0,0,0,0,0
3614,Female,General,89.3,95.0,71.3,Non-Engineer,96.31,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,Male,General,89.3,94.0,91.0,Non-Engineer,99.17,0,0,0,1,0,0,0,1,0,1,0,1,0
3616,Male,EWS,98.0,95.3,82.7,Non-Engineer,90.22,0,0,0,0,0,0,0,0,0,0,0,1,0
3617,Female,General,95.0,94.8,93.0,Engineer,90.83,0,0,0,0,0,0,0,1,0,0,0,0,0
3618,Male,NC_OBC,88.7,80.4,84.9,Engineer,91.66,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,Female,EWS,92.8,90.5,76.1,Non-Engineer,73.11,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,Male,General,94.3,97.2,90.0,Non-Engineer,99.93,0,0,0,1,0,0,0,0,0,1,0,1,0
3621,Male,General,87.4,93.0,69.1,Non-Engineer,92.39,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,Male,NC_OBC,80.6,69.9,61.9,Engineer,95.86,3,0,0,0,0,0,0,0,0,0,0,0,0
3623,Male,NC_OBC,83.4,67.6,64.9,Engineer,86.03,36,1,0,0,0,0,0,0,0,0,0,1,0
3624,Male,General,95.0,87.8,95.0,Engineer,94.3,41,0,0,0,0,0,0,0,0,0,0,0,0
3625,Male,General,85.5,89.7,78.1,Engineer,81.04,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,Male,General,85.5,89.6,70.0,Non-Engineer,99.76,0,0,0,0,0,1,0,0,0,1,0,0,0
3627,Male,General,95.0,94.2,71.8,Engineer,99.78,11,0,0,0,0,1,1,1,0,1,0,1,0
3628,Male,General,89.8,77.4,82.8,Non-Engineer,98.8,3,0,0,0,0,0,0,0,0,1,0,0,0
3629,Male,NC_OBC,78.2,68.8,71.8,Engineer,93,38,0,0,0,0,0,0,0,0,0,0,0,0
3630,Male,EWS,95.0,84.8,74.1,Engineer,99.84,4,0,0,1,1,0,0,0,0,1,0,0,0
3631,Male,General,85.2,84.4,79.7,Engineer,73.86,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,Female,General,80.0,80.0,85.0,Non-Engineer,96.96,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,Female,General,87.4,92.4,85.4,Engineer,95.08,28,0,0,0,0,0,0,0,0,1,0,0,0
3634,Male,NC_OBC,95.0,96.4,90.2,Engineer,81.88,22,0,0,0,0,0,0,0,0,0,0,0,0
3635,Female,NC_OBC,83.6,82.0,70.3,Non-Engineer,83.07,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,Male,ST,87.4,86.7,70.1,Engineer,99.22,0,0,0,1,0,1,0,0,0,1,0,0,0
3637,Male,NC_OBC,95.0,89.8,73.2,Engineer,90.28,27,0,0,0,0,0,0,1,1,1,0,0,0
3638,Male,General,80.5,75.2,75.9,Non-Engineer,95.59,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,Male,NC_OBC,87.4,92.4,68.1,Engineer,93.9,0,0,0,0,0,0,0,0,0,0,0,1,0
3640,Male,NC_OBC,89.3,94.5,79.8,Non-Engineer,91.28,11,0,0,0,0,0,0,0,0,1,0,0,0
3641,Male,General,92.5,91.1,77.4,Engineer,93.05,26,0,0,0,0,0,0,0,0,0,0,0,0
3642,Female,General,89.3,92.6,84.2,Engineer,91.92,15,1,0,0,0,0,0,0,0,0,0,0,0
3643,Female,General,95.0,85.8,69.0,Non-Engineer,99.79,0,0,0,0,0,1,0,0,0,1,1,1,1
3644,Male,General,95.2,91.2,83.0,Engineer,97.64,13,0,0,0,0,0,0,0,0,0,0,0,0
3645,Female,General,95.0,84.2,75.0,Engineer,95.71,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,Female,NC_OBC,87.5,86.7,70.1,Engineer,89.93,50,0,0,0,0,0,0,1,0,0,0,0,0
3647,Male,NC_OBC,95.0,89.4,81.6,Engineer,95.54,10,0,0,0,0,0,0,1,0,0,0,0,0
3648,Male,NC_OBC,82.8,86.2,67.7,Engineer,89.62,24,0,0,0,0,0,0,1,1,0,0,0,0
3649,Male,ST,83.6,82.0,73.1,Non-Engineer,93.96,0,0,0,0,0,0,0,0,0,1,0,0,0
3650,Female,General,93.5,93.4,91.8,Non-Engineer,96.45,2,0,0,0,0,0,0,1,0,1,0,1,0
3651,Female,General,95.0,96.0,90.8,Engineer,94.96,11,0,0,0,0,0,0,0,0,0,0,0,0
3652,Male,NC_OBC,78.9,61.2,50.2,Engineer,76.18,24,0,0,0,0,0,0,0,0,0,0,0,0
3653,Male,EWS,90.0,95.4,75.6,Engineer,91,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,Female,NC_OBC,85.5,79.3,81.6,Non-Engineer,82.25,0,0,0,0,0,0,0,0,0,1,0,0,0
3655,Female,General,95.4,88.5,85.3,Engineer,86.27,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,Female,General,89.3,93.6,84.4,Non-Engineer,99.21,0,0,0,0,0,0,0,1,1,1,0,0,0
3657,Female,General,87.4,75.6,77.9,Engineer,99.28,0,0,0,0,0,0,0,0,0,1,0,0,0
3658,Male,NC_OBC,91.2,90.6,82.5,Engineer,91.31,3,0,0,0,0,0,0,0,0,0,0,0,0
3659,Male,NC_OBC,95.0,97.2,85.8,Engineer,98.93,8,0,0,1,1,0,0,0,0,0,0,0,0
3660,Male,General,94.8,94.0,74.2,Engineer,98.75,11,0,0,0,0,0,0,0,0,0,0,0,0
3661,Male,NC_OBC,85.5,65.7,72.2,Non-Engineer,88.99,50,0,0,0,0,0,0,0,0,1,0,1,0
3662,Male,General,86.3,89.8,85.9,Engineer,98.89,19,0,0,0,0,0,0,0,0,0,0,1,0
3663,Male,General,87.4,91.4,91.4,Non-Engineer,88.93,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,Male,NC_OBC,96.2,91.1,78.4,Engineer,98.57,0,0,0,0,0,0,0,1,0,1,0,0,0
3665,Male,EWS,95.0,91.2,64.1,Non-Engineer,85.19,0,0,0,0,0,0,0,0,0,1,0,0,0
3666,Male,SC,95.0,89.0,79.3,Engineer,99.05,9,0,0,0,0,0,0,0,0,1,0,0,0
3667,Male,NC_OBC,93.0,98.3,82.2,Engineer,92.58,28,0,0,0,0,0,0,0,0,0,0,0,0
3668,Male,EWS,95.0,76.5,81.1,Non-Engineer,74.36,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,Male,General,95.0,87.8,77.9,Engineer,90.92,23,0,0,0,0,0,0,0,0,0,0,0,0
3670,Male,General,93.1,88.0,91.6,Engineer,97.13,24,0,0,0,0,0,0,0,0,0,0,0,0
3671,Male,General,86.5,88.6,76.9,Engineer,99.86,24,0,0,1,0,1,1,1,1,1,1,1,1
3672,Male,General,83.8,75.1,73.3,Engineer,93.14,6,0,0,0,0,0,0,0,0,0,0,0,0
3673,Male,General,93.5,84.8,79.8,Engineer,97.47,1,0,0,0,0,0,0,0,0,0,0,0,0
3674,Male,General,95.0,94.2,82.4,Engineer,99.71,0,0,0,0,0,1,1,1,0,0,0,0,0
3675,Female,EWS,92.0,96.7,75.0,Engineer,98.41,30,0,0,0,0,0,0,0,0,0,0,1,0
3676,Male,EWS,74.2,61.2,66.3,Engineer,85,19,0,0,0,0,0,0,0,0,0,0,0,0
3677,Male,EWS,90.3,83.6,90.0,Non-Engineer,82.94,15,0,0,0,0,0,0,0,0,1,1,0,0
3678,Female,General,91.8,91.2,68.0,Engineer,89.16,28,0,0,0,0,0,0,0,0,1,0,0,0
3679,Male,SC,86.3,87.4,64.7,Engineer,91.48,0,0,0,0,0,1,0,0,0,1,1,0,0
3680,Male,NC_OBC,91.2,89.2,80.5,Engineer,95.83,24,0,0,0,0,0,0,0,0,1,1,1,0
3681,Male,NC_OBC,90.2,72.8,67.8,Engineer,78.94,30,0,0,0,0,0,0,0,0,0,0,0,0
3682,Male,General,95.0,93.6,81.7,Engineer,99.63,0,0,0,0,0,0,0,0,0,0,0,1,0
3683,Male,General,93.5,87.5,91.4,Engineer,99.71,0,1,0,0,0,0,0,0,0,0,0,1,0
3684,Male,General,95.0,97.5,80.9,Non-Engineer,98.73,0,0,0,0,0,0,0,0,0,1,0,0,0
3685,Male,General,82.7,65.6,78.3,Non-Engineer,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,Male,ST,95.0,94.7,86.9,Engineer,99.94,0,0,0,1,0,0,0,0,0,0,0,0,0
3687,Female,General,97.0,84.6,74.0,Non-Engineer,97.05,18,0,0,0,0,0,0,0,0,1,1,0,0
3688,Male,NC_OBC,94.9,88.8,72.1,Engineer,76.03,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,Male,General,98.4,94.0,82.0,Engineer,97.64,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,Female,General,90.3,80.0,77.4,Non-Engineer,89.62,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,Male,SC,87.4,82.3,82.3,Engineer,74.38,30,0,0,0,0,0,0,0,0,0,0,0,0
3692,Male,General,87.6,72.9,68.9,Engineer,89.13,33,0,0,0,0,0,0,0,0,0,0,0,0
3693,Female,SC,79.2,82.0,78.0,Non-Engineer,60,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,Female,General,95.0,93.2,85.4,Non-Engineer,94.48,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,Male,EWS,95.0,95.2,81.0,Engineer,99.44,0,1,0,1,1,1,0,1,0,0,0,1,1
3696,Male,General,77.9,87.4,69.5,Non-Engineer,93.96,12,0,0,0,0,0,0,0,0,0,0,0,0
3697,Male,EWS,95.0,93.0,80.0,Engineer,99.54,0,0,0,0,0,0,0,0,0,1,0,0,0
3698,Male,General,97.4,98.3,91.9,Non-Engineer,97.78,0,0,0,0,0,0,0,0,0,1,0,0,0
3699,Male,SC,91.2,78.2,67.7,Engineer,79.2,27,0,0,0,0,0,0,0,0,0,0,0,0
3700,Male,NC_OBC,92.3,75.3,74.9,Non-Engineer,91.31,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,Female,General,87.0,70.0,73.0,Engineer,93.07,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,Male,General,91.8,91.6,65.0,Engineer,95.68,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,Male,EWS,86.1,79.8,81.0,Engineer,94.28,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,Male,NC_OBC,91.2,96.3,80.2,Engineer,85.09,3,0,0,0,0,0,0,0,0,0,0,0,0
3705,Male,General,94.2,93.5,93.9,Engineer,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,Male,General,89.3,92.8,88.0,Non-Engineer,93.87,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,Male,General,89.0,95.5,84.3,Engineer,99.7,0,0,0,0,0,0,0,0,0,0,0,1,0
3708,Male,General,83.6,74.2,67.2,Engineer,96.04,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,Male,EWS,98.0,98.6,83.3,Engineer,95.14,18,0,0,0,0,0,0,0,0,1,0,0,0
3710,Male,NC_OBC,95.0,93.4,88.2,Engineer,92.51,0,0,0,0,0,0,0,0,0,0,0,1,0
3711,Male,SC,79.8,75.0,58.0,Engineer,70.61,14,0,0,0,0,0,0,0,0,0,0,0,0
3712,Male,NC_OBC,95.0,92.9,72.8,Engineer,96.29,48,1,0,0,0,0,0,0,0,1,0,0,0
3713,Male,SC,84.8,79.2,75.5,Engineer,95.01,0,0,0,0,0,1,0,1,1,1,1,1,0
3714,Male,General,83.6,92.5,82.5,Non-Engineer,94.34,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,Male,NC_OBC,93.1,79.0,69.6,Non-Engineer,89.72,0,0,0,0,0,0,0,0,0,1,0,0,0
3716,Male,EWS,87.4,67.0,68.2,Engineer,90.8,48,0,0,0,0,0,0,0,0,0,0,0,0
3717,Male,General,93.1,97.5,86.1,Engineer,95.96,12,0,0,0,0,0,0,0,0,0,0,0,0
3718,Male,General,91.2,90.8,93.0,Engineer,90.58,34,0,0,0,0,0,0,0,0,0,0,0,0
3719,Female,EWS,95.0,75.0,91.6,Non-Engineer,90.52,32,0,0,1,1,0,0,0,0,1,0,1,1
3720,Male,NC_OBC,90.3,89.0,65.3,Non-Engineer,83.09,0,0,0,0,0,0,0,0,0,1,0,0,0
3721,Female,General,91.2,91.6,86.3,Engineer,99.61,26,1,0,1,0,0,0,0,0,1,0,1,0
3722,Female,SC,88.0,73.7,70.5,Non-Engineer,92.65,17,0,0,0,0,0,0,1,0,1,0,1,0
3723,Male,General,96.2,88.3,81.5,Non-Engineer,98.23,0,0,0,0,0,0,0,0,0,1,0,0,0
3724,Male,NC_OBC,100.0,95.0,75.0,Engineer,97.57,14,0,0,1,0,0,0,1,0,1,0,1,0
3725,Male,EWS,90.7,90.3,71.3,Non-Engineer,97.58,0,0,0,0,0,0,0,0,0,0,0,1,0
3726,Male,General,84.4,74.6,62.2,Non-Engineer,96.17,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,Male,General,95.0,93.4,72.7,Engineer,98.57,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,Male,SC,93.0,77.9,91.1,Engineer,97.15,0,0,0,0,0,1,1,1,1,1,1,1,1
3729,Male,NC_OBC,92.0,97.5,80.0,Engineer,99.32,1,1,1,0,0,0,0,0,0,0,0,1,1
3730,Male,General,95.0,96.4,89.3,Engineer,99.81,0,1,1,0,0,0,0,0,0,0,0,0,0
3731,Female,General,95.0,86.0,75.6,Engineer,92.51,13,0,0,0,0,0,0,0,0,0,0,0,0
3732,Male,General,91.2,79.6,77.1,Engineer,91.56,34,0,0,0,0,0,0,0,0,0,0,0,0
3733,Male,General,93.1,86.2,67.0,Engineer,99.51,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,Male,General,90.5,87.8,85.7,Engineer,98.59,9,0,0,0,0,0,0,0,0,0,0,0,0
3735,Female,General,92.0,92.0,61.0,Non-Engineer,97,48,1,1,0,0,0,0,0,0,0,0,1,1
3736,Male,NC_OBC,95.0,95.0,75.6,Engineer,94.15,10,0,0,0,0,0,0,1,1,0,0,1,1
3737,Male,General,89.3,86.3,86.3,Engineer,97.39,26,0,0,0,0,0,0,0,0,0,0,0,0
3738,Male,General,95.0,92.4,82.6,Engineer,96.62,18,0,0,0,0,0,0,0,0,0,0,0,0
3739,Male,General,92.2,81.5,76.1,Non-Engineer,92.71,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,Male,General,95.0,87.4,73.7,Engineer,88.38,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,Female,General,95.0,92.2,76.4,Non-Engineer,92.94,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,Male,EWS,90.8,72.2,75.5,Engineer,92.38,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,Male,General,89.2,70.6,74.0,Engineer,96.97,4,0,0,0,0,0,0,0,0,0,0,0,0
3744,Male,General,93.1,68.2,69.8,Engineer,81.27,51,0,0,0,0,0,0,0,0,0,0,0,0
3745,Male,General,88.5,91.2,85.8,Engineer,86.5,16,0,0,0,0,0,0,0,0,0,0,0,0
3746,Male,General,87.4,88.0,86.0,Engineer,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,Female,NC_OBC,79.2,84.2,62.1,Non-Engineer,82.64,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,Male,General,84.4,85.0,60.7,Engineer,97.19,19,0,0,0,0,0,0,0,0,0,0,0,0
3749,Female,General,95.0,90.0,81.8,Engineer,98.4,10,0,0,0,0,0,0,0,0,1,1,0,0
3750,Male,General,91.2,89.8,83.8,Engineer,97.92,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,Male,General,89.3,95.0,70.0,Engineer,98.5,36,0,0,0,0,0,0,0,0,0,0,0,0
3752,Male,NC_OBC,81.2,89.7,82.8,Non-Engineer,75.33,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,Male,EWS,87.4,62.8,68.0,Non-Engineer,95.22,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,Male,EWS,95.2,78.6,74.8,Engineer,92.9,0,0,0,0,0,0,0,1,1,0,0,0,0
3755,Female,General,91.2,88.3,73.3,Engineer,93.63,19,0,0,0,0,0,0,0,0,0,0,0,0
3756,Male,General,95.0,92.0,84.1,Engineer,94.89,26,0,0,0,0,0,0,0,0,0,0,0,0
3757,Male,General,95.0,84.0,73.0,Engineer,94.32,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,Male,NC_OBC,93.3,91.4,79.2,Non-Engineer,81.28,0,0,0,0,0,0,0,0,0,1,1,0,0
3759,Female,General,95.0,95.6,87.8,Engineer,97.7,11,0,0,0,0,0,0,0,0,1,1,1,1
3760,Female,General,95.0,91.4,88.0,Engineer,96.79,14,0,0,0,0,0,0,0,0,1,1,0,0
3761,Male,General,89.3,92.0,75.0,Engineer,99.27,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Female,NC_OBC,94.0,92.0,84.0,Engineer,88.58,36,0,0,0,0,0,0,0,0,0,0,0,0
3763,Female,General,97.2,97.7,82.3,Engineer,77.23,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,Female,NC_OBC,93.0,93.0,70.0,Engineer,91.97,0,0,0,0,0,0,0,0,0,1,1,0,0
3765,Male,NC_OBC,94.0,92.5,81.8,Engineer,96.34,2,1,0,1,1,0,0,0,0,0,0,1,1
